id,CPSI_verse,CPSI_chorus,version,year
4,1.778759,1.667522,top20v222,2015
5,2.37029,1.805266,top20v222,2015
6,2.164908,2.029539,top20v222,2015
7,2.105461,2.499926,top20v222,2015
8,1.970997,2.106921,top20v222,2015
9,1.748172,1.764867,top20v222,2015
10,1.831089,1.720728,top20v222,2015
11,2.388063,2.357386,top20v222,2015
12,2.697787,2.724183,top20v222,2015
13,2.685981,2.739971,top20v222,2015
14,2.478391,2.299185,top20v222,2015
15,2.397784,1.792405,top20v222,2015
16,1.736946,1.946954,top20v222,2015
17,1.857822,1.854346,top20v222,2015
18,1.739995,1.834292,top20v222,2015
19,2.064723,1.971389,top20v222,2015
0,2.281114,1.71765,top20v231,2015
1,1.759141,1.790312,top20v231,2015
2,1.801153,1.914074,top20v231,2015
3,2.365931,2.108888,top20v231,2015
4,2.313506,2.265798,top20v231,2015
5,2.20833,1.837572,top20v231,2015
6,1.800276,1.788827,top20v231,2015
7,1.850271,2.266682,top20v231,2015
8,1.87834,1.888551,top20v231,2015
9,2.151162,2.138602,top20v231,2015
10,1.69592,1.766001,top20v231,2015
11,2.102491,2.084371,top20v231,2015
12,2.403565,2.467802,top20v231,2015
13,2.170462,2.16978,top20v231,2015
14,1.956304,1.935876,top20v231,2015
15,1.754654,2.078898,top20v231,2015
16,1.834646,1.68665,top20v231,2015
17,1.640131,1.978081,top20v231,2015
18,1.676263,1.876348,top20v231,2015
19,1.814114,1.777345,top20v231,2015
0,1.512911,1.518168,top20v232,2015
1,1.74019,1.620871,top20v232,2015
2,1.341028,1.373541,top20v232,2015
3,1.463182,1.464609,top20v232,2015
4,1.613966,1.505624,top20v232,2015
5,1.994819,1.534109,top20v232,2015
6,1.96692,2.092338,top20v232,2015
7,1.437608,1.502856,top20v232,2015
8,1.870117,1.886283,top20v232,2015
9,1.512683,1.501387,top20v232,2015
10,1.701315,1.669,top20v232,2015
11,1.538134,1.538019,top20v232,2015
12,1.435685,1.470959,top20v232,2015
13,1.506787,1.480771,top20v232,2015
14,1.483626,1.404601,top20v232,2015
15,1.397385,1.375204,top20v232,2015
16,1.322072,1.566709,top20v232,2015
17,1.354075,1.393386,top20v232,2015
18,1.739849,1.327481,top20v232,2015
19,1.423716,1.394227,top20v232,2015
0,1.54962,1.511276,top10v111,2016
1,1.667269,1.667269,top10v111,2016
2,1.429575,1.429575,top10v111,2016
3,1.247707,1.247707,top10v111,2016
4,0.729164,0.967839,top10v111,2016
5,0.806574,1.393771,top10v111,2016
6,0.922449,0.992213,top10v111,2016
7,1.20496,0.997757,top10v111,2016
8,0.997757,0.997757,top10v111,2016
9,1.065185,1.009178,top10v111,2016
0,2.181135,1.631621,top10v112,2016
1,1.997448,1.997448,top10v112,2016
2,2.101535,2.162901,top10v112,2016
3,1.176397,1.243926,top10v112,2016
4,1.024628,1.920769,top10v112,2016
5,1.295135,1.688942,top10v112,2016
6,1.119058,1.364551,top10v112,2016
7,1.419012,1.193546,top10v112,2016
8,1.419012,1.193546,top10v112,2016
9,1.024628,1.243926,top10v112,2016
0,1.005815,0.842705,top10v121,2016
1,1.667269,1.667269,top10v121,2016
2,1.328655,1.328655,top10v121,2016
3,1.499965,1.346867,top10v121,2016
4,0.396882,0.662291,top10v121,2016
5,0.639488,1.386821,top10v121,2016
6,0.0,0.396882,top10v121,2016
7,1.164868,0.930061,top10v121,2016
8,0.930061,0.930061,top10v121,2016
9,0.650314,0.396882,top10v121,2016
0,1.346339,0.0,top10v122,2016
1,1.997448,1.997448,top10v122,2016
2,2.004461,2.004461,top10v122,2016
3,1.905909,1.588192,top10v122,2016
4,1.167143,1.836218,top10v122,2016
5,1.33253,1.588192,top10v122,2016
6,0.608554,0.388368,top10v122,2016
7,1.377457,1.1357,top10v122,2016
8,1.377457,1.1357,top10v122,2016
9,0.608554,0.0,top10v122,2016
0,1.376871,1.790569,top10v131,2016
1,2.349628,2.44949,top10v131,2016
2,1.933382,2.04044,top10v131,2016
3,1.990067,1.926686,top10v131,2016
4,0.748838,1.06066,top10v131,2016
5,0.0,2.236068,top10v131,2016
6,0.0,0.790569,top10v131,2016
7,2.06066,2.0,top10v131,2016
8,2.0,2.0,top10v131,2016
9,0.748838,0.790569,top10v131,2016
0,1.154701,0.333333,top10v132,2016
1,1.224745,1.224745,top10v132,2016
2,1.280191,1.280191,top10v132,2016
3,1.384437,1.57233,top10v132,2016
4,1.080123,1.35144,top10v132,2016
5,1.024017,1.322876,top10v132,2016
6,0.944649,0.866025,top10v132,2016
7,0.968246,1.0,top10v132,2016
8,0.968246,1.0,top10v132,2016
9,0.944649,0.333333,top10v132,2016
0,1.591804,1.591804,top10v211,2016
1,1.786148,1.773061,top10v211,2016
2,1.572513,1.572513,top10v211,2016
3,1.256257,1.256257,top10v211,2016
4,0.816307,1.014909,top10v211,2016
5,0.801196,1.455784,top10v211,2016
6,0.960279,1.016423,top10v211,2016
7,1.241766,0.990623,top10v211,2016
8,0.990623,0.990623,top10v211,2016
9,1.162349,1.073293,top10v211,2016
0,2.200754,1.65683,top10v212,2016
1,2.027935,2.027935,top10v212,2016
2,2.084464,2.179411,top10v212,2016
3,1.196589,1.240778,top10v212,2016
4,1.049359,1.920627,top10v212,2016
5,1.332709,1.696344,top10v212,2016
6,1.096262,1.388304,top10v212,2016
7,1.410207,1.190777,top10v212,2016
8,1.410207,1.190777,top10v212,2016
9,1.049359,1.240778,top10v212,2016
0,1.133411,0.879901,top10v221,2016
1,1.786148,1.758752,top10v221,2016
2,1.432102,1.347204,top10v221,2016
3,1.565754,1.378115,top10v221,2016
4,0.478859,0.643257,top10v221,2016
5,0.655511,1.426916,top10v221,2016
6,0.0,0.478859,top10v221,2016
7,1.192023,0.901534,top10v221,2016
8,0.901534,0.901534,top10v221,2016
9,0.712695,0.478859,top10v221,2016
0,1.400411,0.123263,top10v222,2016
1,2.027935,2.027935,top10v222,2016
2,2.049771,2.008037,top10v222,2016
3,1.945627,1.603104,top10v222,2016
4,1.183953,1.856489,top10v222,2016
5,1.378622,1.603104,top10v222,2016
6,0.702307,0.363382,top10v222,2016
7,1.364031,1.127952,top10v222,2016
8,1.364031,1.127952,top10v222,2016
9,0.702307,0.123263,top10v222,2016
0,1.412551,1.790569,top10v231,2016
1,2.366185,2.44949,top10v231,2016
2,2.046281,2.070867,top10v231,2016
3,1.998346,1.926686,top10v231,2016
4,0.770285,1.06066,top10v231,2016
5,0.176777,2.263846,top10v231,2016
6,0.0,0.790569,top10v231,2016
7,2.075291,2.0,top10v231,2016
8,2.0,2.0,top10v231,2016
9,0.780561,0.790569,top10v231,2016
0,1.080123,0.235702,top10v232,2016
1,1.224745,1.224745,top10v232,2016
2,1.301708,1.322876,top10v232,2016
3,1.522972,1.662495,top10v232,2016
4,1.136515,1.386943,top10v232,2016
5,1.070436,1.236033,top10v232,2016
6,0.98381,0.866025,top10v232,2016
7,0.968246,1.0,top10v232,2016
8,0.968246,1.0,top10v232,2016
9,0.98381,0.235702,top10v232,2016
0,1.787682,1.812596,top20v111,2016
1,2.103225,2.102847,top20v111,2016
2,1.754581,1.757017,top20v111,2016
3,1.585614,1.576182,top20v111,2016
4,1.403885,1.623218,top20v111,2016
5,1.568158,1.72902,top20v111,2016
6,1.556837,1.549547,top20v111,2016
7,1.672571,1.634953,top20v111,2016
8,1.744027,1.746876,top20v111,2016
9,1.466641,1.446311,top20v111,2016
10,1.57956,1.574911,top20v111,2016
11,1.598621,1.454284,top20v111,2016
12,1.589055,1.608024,top20v111,2016
13,1.618067,1.48766,top20v111,2016
14,1.359016,1.477495,top20v111,2016
15,1.701874,1.525947,top20v111,2016
16,1.612424,1.619074,top20v111,2016
17,1.518633,1.658851,top20v111,2016
18,1.616883,1.610193,top20v111,2016
19,1.469189,1.421868,top20v111,2016
0,2.389102,2.230459,top20v112,2016
1,2.556053,2.554047,top20v112,2016
2,2.453043,2.485661,top20v112,2016
3,1.720775,1.811263,top20v112,2016
4,1.650713,2.106886,top20v112,2016
5,1.954011,2.040352,top20v112,2016
6,1.939772,2.058992,top20v112,2016
7,2.082761,2.014182,top20v112,2016
8,2.098431,2.111508,top20v112,2016
9,1.686634,1.784961,top20v112,2016
10,2.045319,1.870107,top20v112,2016
11,1.637721,1.950618,top20v112,2016
12,2.164908,2.206062,top20v112,2016
13,2.067584,2.006646,top20v112,2016
14,1.597277,1.852065,top20v112,2016
15,1.855985,1.84597,top20v112,2016
16,2.134799,2.2691,top20v112,2016
17,2.014351,1.886726,top20v112,2016
18,2.429924,2.413594,top20v112,2016
19,1.668528,1.809234,top20v112,2016
0,1.69174,1.709436,top20v121,2016
1,2.163474,2.158527,top20v121,2016
2,1.725931,1.740186,top20v121,2016
3,1.648229,1.656454,top20v121,2016
4,1.374208,1.557668,top20v121,2016
5,1.630465,1.787533,top20v121,2016
6,1.430979,1.508669,top20v121,2016
7,1.73921,1.678285,top20v121,2016
8,1.757293,1.730403,top20v121,2016
9,1.594265,1.564461,top20v121,2016
10,1.553028,1.638457,top20v121,2016
11,1.583642,1.485906,top20v121,2016
12,1.555913,1.559618,top20v121,2016
13,1.679869,1.495857,top20v121,2016
14,1.30212,1.495257,top20v121,2016
15,1.710942,1.484433,top20v121,2016
16,1.596874,1.580139,top20v121,2016
17,1.516657,1.64901,top20v121,2016
18,1.705814,1.715466,top20v121,2016
19,1.667674,1.539114,top20v121,2016
0,2.129649,1.843808,top20v122,2016
1,2.623164,2.603208,top20v122,2016
2,2.440968,2.480529,top20v122,2016
3,2.196317,2.190152,top20v122,2016
4,1.670489,2.039877,top20v122,2016
5,2.133364,2.061228,top20v122,2016
6,1.753867,1.818191,top20v122,2016
7,2.160365,2.044417,top20v122,2016
8,2.139909,2.096855,top20v122,2016
9,1.790994,1.843808,top20v122,2016
10,2.014807,1.910713,top20v122,2016
11,1.763554,2.034395,top20v122,2016
12,2.134882,2.153993,top20v122,2016
13,2.155332,2.029956,top20v122,2016
14,1.604017,1.929222,top20v122,2016
15,1.700005,1.717968,top20v122,2016
16,2.153293,2.262965,top20v122,2016
17,2.05529,2.112586,top20v122,2016
18,2.248911,2.245209,top20v122,2016
19,1.82662,2.052356,top20v122,2016
0,1.996784,2.317696,top20v131,2016
1,2.528543,2.551135,top20v131,2016
2,2.113463,2.190372,top20v131,2016
3,2.117421,2.154591,top20v131,2016
4,1.640428,1.882938,top20v131,2016
5,1.630018,2.421514,top20v131,2016
6,1.497317,1.832089,top20v131,2016
7,2.346203,2.293083,top20v131,2016
8,2.20627,2.389645,top20v131,2016
9,1.911875,1.944537,top20v131,2016
10,1.886353,1.868463,top20v131,2016
11,2.175373,1.931349,top20v131,2016
12,1.926429,1.907216,top20v131,2016
13,2.216718,1.639755,top20v131,2016
14,1.672123,1.749063,top20v131,2016
15,2.119741,1.763196,top20v131,2016
16,1.957308,1.981013,top20v131,2016
17,1.922185,1.855566,top20v131,2016
18,2.001274,2.02683,top20v131,2016
19,1.77964,1.901359,top20v131,2016
0,1.494266,1.485479,top20v132,2016
1,1.624426,1.610847,top20v132,2016
2,1.610433,1.666518,top20v132,2016
3,1.708386,1.770042,top20v132,2016
4,1.600757,1.692415,top20v132,2016
5,1.693432,1.592983,top20v132,2016
6,1.868403,1.368633,top20v132,2016
7,1.580208,1.498068,top20v132,2016
8,1.554901,1.497151,top20v132,2016
9,1.391261,1.402692,top20v132,2016
10,1.692514,1.430495,top20v132,2016
11,1.588938,1.825855,top20v132,2016
12,1.714218,1.670934,top20v132,2016
13,1.617512,1.610195,top20v132,2016
14,1.742226,1.674599,top20v132,2016
15,1.510868,1.394385,top20v132,2016
16,1.494981,1.554144,top20v132,2016
17,1.946609,2.164813,top20v132,2016
18,1.445957,1.452312,top20v132,2016
19,1.625422,2.03279,top20v132,2016
0,1.859602,1.896581,top20v211,2016
1,2.159756,2.157125,top20v211,2016
2,1.816486,1.823609,top20v211,2016
3,1.651177,1.64107,top20v211,2016
4,1.458435,1.680324,top20v211,2016
5,1.607056,1.767443,top20v211,2016
6,1.614343,1.606956,top20v211,2016
7,1.741842,1.708829,top20v211,2016
8,1.77592,1.80933,top20v211,2016
9,1.528752,1.510018,top20v211,2016
10,1.634434,1.634789,top20v211,2016
11,1.633707,1.513615,top20v211,2016
12,1.63713,1.667246,top20v211,2016
13,1.681988,1.581465,top20v211,2016
14,1.433342,1.589782,top20v211,2016
15,1.763668,1.567194,top20v211,2016
16,1.672436,1.693655,top20v211,2016
17,1.562271,1.707575,top20v211,2016
18,1.688994,1.671913,top20v211,2016
19,1.531619,1.475498,top20v211,2016
0,2.401917,2.261234,top20v212,2016
1,2.562501,2.561181,top20v212,2016
2,2.458498,2.502256,top20v212,2016
3,1.731687,1.824919,top20v212,2016
4,1.656351,2.11617,top20v212,2016
5,1.967749,2.043759,top20v212,2016
6,1.929352,2.076923,top20v212,2016
7,2.084668,2.026185,top20v212,2016
8,2.092564,2.124599,top20v212,2016
9,1.69877,1.796965,top20v212,2016
10,2.054595,1.872329,top20v212,2016
11,1.633915,1.956835,top20v212,2016
12,2.174657,2.225645,top20v212,2016
13,2.060803,2.020655,top20v212,2016
14,1.602446,1.875965,top20v212,2016
15,1.863374,1.851634,top20v212,2016
16,2.146786,2.288683,top20v212,2016
17,2.017425,1.900742,top20v212,2016
18,2.449871,2.431252,top20v212,2016
19,1.68044,1.822004,top20v212,2016
0,1.766626,1.753075,top20v221,2016
1,2.219185,0.879901,top20v221,2016
2,1.783208,2.210122,top20v221,2016
3,1.708467,1.758752,top20v221,2016
4,1.430467,1.803259,top20v221,2016
5,1.673026,1.347204,top20v221,2016
6,1.485337,1.712486,top20v221,2016
7,1.803174,1.378115,top20v221,2016
8,1.783212,1.61126,top20v221,2016
9,1.656254,0.643257,top20v221,2016
10,1.597072,1.831297,top20v221,2016
11,1.625856,1.426916,top20v221,2016
12,1.596804,1.578753,top20v221,2016
13,1.738563,0.478859,top20v221,2016
14,1.3567,1.748103,top20v221,2016
15,1.776098,0.901534,top20v221,2016
16,1.656608,1.793419,top20v221,2016
17,1.575467,0.901534,top20v221,2016
18,1.769111,1.632751,top20v221,2016
19,1.733794,0.478859,top20v221,2016
0,2.149791,1.870018,top20v222,2016
1,2.628815,2.60932,top20v222,2016
2,2.448074,2.496771,top20v222,2016
3,2.214975,2.205601,top20v222,2016
4,1.67558,2.054512,top20v222,2016
5,2.156017,2.065909,top20v222,2016
6,1.76539,1.834321,top20v222,2016
7,2.160353,2.053693,top20v222,2016
8,2.133477,2.109257,top20v222,2016
9,1.809492,1.857265,top20v222,2016
10,2.025872,1.910767,top20v222,2016
11,1.760484,2.043763,top20v222,2016
12,2.143735,2.172173,top20v222,2016
13,2.147035,2.043612,top20v222,2016
14,1.600375,1.944999,top20v222,2016
15,1.71584,1.731764,top20v222,2016
16,2.163164,2.27862,top20v222,2016
17,2.06044,2.126849,top20v222,2016
18,2.270025,2.263286,top20v222,2016
19,1.840356,2.061048,top20v222,2016
0,2.03712,2.31715,top20v231,2016
1,2.538016,2.547216,top20v231,2016
2,2.152385,2.218822,top20v231,2016
3,2.128202,2.163024,top20v231,2016
4,1.687266,1.90278,top20v231,2016
5,1.687599,2.425598,top20v231,2016
6,1.511082,1.847539,top20v231,2016
7,2.35258,2.289162,top20v231,2016
8,2.221476,2.39376,top20v231,2016
9,1.927356,1.954625,top20v231,2016
10,1.899118,1.836935,top20v231,2016
11,2.181918,1.936001,top20v231,2016
12,1.956715,1.940845,top20v231,2016
13,2.224655,1.628018,top20v231,2016
14,1.689753,1.740111,top20v231,2016
15,2.131742,1.809284,top20v231,2016
16,2.003738,2.024771,top20v231,2016
17,1.951125,1.862631,top20v231,2016
18,2.001057,2.025384,top20v231,2016
19,1.79119,1.909145,top20v231,2016
0,1.487997,1.468235,top20v232,2016
1,1.628863,1.606081,top20v232,2016
2,1.605982,1.661867,top20v232,2016
3,1.76108,1.80658,top20v232,2016
4,1.617817,1.708952,top20v232,2016
5,1.726591,1.554057,top20v232,2016
6,1.874861,1.367991,top20v232,2016
7,1.569783,1.489374,top20v232,2016
8,1.5497,1.497925,top20v232,2016
9,1.394047,1.4005,top20v232,2016
10,1.681193,1.400833,top20v232,2016
11,1.562761,1.823723,top20v232,2016
12,1.68665,1.662356,top20v232,2016
13,1.593901,1.616954,top20v232,2016
14,1.741795,1.667041,top20v232,2016
15,1.50262,1.385271,top20v232,2016
16,1.489722,1.528821,top20v232,2016
17,1.954303,2.16595,top20v232,2016
18,1.444429,1.443352,top20v232,2016
19,1.671179,2.033413,top20v232,2016
0,1.429873,1.517342,top10v111,2017
1,1.694624,0.865857,top10v111,2017
2,1.892333,1.842136,top10v111,2017
3,1.323752,1.19821,top10v111,2017
4,1.125442,0.991531,top10v111,2017
5,1.265557,1.19821,top10v111,2017
6,1.505346,1.725428,top10v111,2017
7,1.314293,1.292909,top10v111,2017
8,1.352447,1.199648,top10v111,2017
9,1.370983,1.203619,top10v111,2017
0,1.930582,1.702009,top10v112,2017
1,1.906023,1.348894,top10v112,2017
2,2.273906,2.184692,top10v112,2017
3,1.639368,1.17389,top10v112,2017
4,1.243021,1.628813,top10v112,2017
5,1.243021,1.628813,top10v112,2017
6,1.770076,1.662583,top10v112,2017
7,1.608553,0.890208,top10v112,2017
8,1.333037,0.890208,top10v112,2017
9,1.333037,1.507029,top10v112,2017
0,1.698319,1.674375,top10v121,2017
1,1.631947,0.865857,top10v121,2017
2,1.365698,1.015778,top10v121,2017
3,1.403983,1.19821,top10v121,2017
4,1.154667,0.992289,top10v121,2017
5,1.339385,1.19821,top10v121,2017
6,1.431043,1.710362,top10v121,2017
7,0.904058,0.904058,top10v121,2017
8,1.342649,1.294482,top10v121,2017
9,0.0,0.0,top10v121,2017
0,2.458612,2.232503,top10v122,2017
1,1.880543,1.341685,top10v122,2017
2,1.563661,1.471995,top10v122,2017
3,1.528212,1.218487,top10v122,2017
4,1.317351,1.769253,top10v122,2017
5,1.317351,1.769253,top10v122,2017
6,1.845542,1.634456,top10v122,2017
7,1.604568,0.783338,top10v122,2017
8,1.458386,0.783338,top10v122,2017
9,1.563661,1.67438,top10v122,2017
0,1.358229,1.441592,top10v131,2017
1,2.0,1.581139,top10v131,2017
2,1.666333,1.224745,top10v131,2017
3,1.319479,1.414214,top10v131,2017
4,1.059862,1.47457,top10v131,2017
5,1.868424,1.414214,top10v131,2017
6,1.658312,2.061553,top10v131,2017
7,1.224745,1.66515,top10v131,2017
8,1.825512,1.918816,top10v131,2017
9,0.0,0.0,top10v131,2017
0,1.0,1.615893,top10v132,2017
1,1.236033,1.198958,top10v132,2017
2,1.0,0.799305,top10v132,2017
3,1.236033,0.971825,top10v132,2017
4,1.508494,1.122683,top10v132,2017
5,1.394433,0.971825,top10v132,2017
6,1.34371,1.200347,top10v132,2017
7,1.320248,1.198958,top10v132,2017
8,1.320248,1.122683,top10v132,2017
9,1.404358,0.799305,top10v132,2017
0,1.501696,1.58693,top10v211,2017
1,1.774167,0.949878,top10v211,2017
2,1.9262,1.864491,top10v211,2017
3,1.408095,1.196681,top10v211,2017
4,1.225788,1.139458,top10v211,2017
5,1.308599,1.196681,top10v211,2017
6,1.587076,1.669566,top10v211,2017
7,1.357238,1.359431,top10v211,2017
8,1.399492,1.35204,top10v211,2017
9,1.378101,1.24531,top10v211,2017
0,1.924364,1.704107,top10v212,2017
1,1.921631,1.343586,top10v212,2017
2,2.271614,2.172624,top10v212,2017
3,1.691551,1.181098,top10v212,2017
4,1.273399,1.62979,top10v212,2017
5,1.273399,1.62979,top10v212,2017
6,1.767038,1.671045,top10v212,2017
7,1.6205,0.918234,top10v212,2017
8,1.365421,0.918234,top10v212,2017
9,1.365421,1.505144,top10v212,2017
0,1.688413,1.670296,top10v221,2017
1,1.717406,0.949878,top10v221,2017
2,1.504145,1.200934,top10v221,2017
3,1.475728,1.196681,top10v221,2017
4,1.257391,1.122051,top10v221,2017
5,1.379128,1.196681,top10v221,2017
6,1.518303,1.730192,top10v221,2017
7,0.899737,0.899737,top10v221,2017
8,1.308151,1.308151,top10v221,2017
9,0.308598,0.308598,top10v221,2017
0,2.470409,2.232462,top10v222,2017
1,1.901656,1.338751,top10v222,2017
2,1.571598,1.473271,top10v222,2017
3,1.58898,1.219948,top10v222,2017
4,1.347927,1.769062,top10v222,2017
5,1.347927,1.769062,top10v222,2017
6,1.841249,1.641281,top10v222,2017
7,1.620243,0.816064,top10v222,2017
8,1.446949,0.816064,top10v222,2017
9,1.571598,1.682406,top10v222,2017
0,1.417584,1.473442,top10v231,2017
1,2.03101,1.620185,top10v231,2017
2,1.666333,1.224745,top10v231,2017
3,1.362372,1.457738,top10v231,2017
4,1.214983,1.510181,top10v231,2017
5,1.878106,1.457738,top10v231,2017
6,1.732051,1.968502,top10v231,2017
7,1.274755,1.68911,top10v231,2017
8,1.836765,1.96408,top10v231,2017
9,0.0,0.0,top10v231,2017
0,1.054093,1.649916,top10v232,2017
1,1.236033,1.21621,top10v232,2017
2,1.054093,0.799305,top10v232,2017
3,1.236033,0.942809,top10v232,2017
4,1.512173,1.176668,top10v232,2017
5,1.414214,0.942809,top10v232,2017
6,1.280191,1.17047,top10v232,2017
7,1.42156,1.200347,top10v232,2017
8,1.42156,1.176668,top10v232,2017
9,1.404358,0.799305,top10v232,2017
0,1.749427,1.63379,top20v111,2017
1,1.899374,1.377754,top20v111,2017
2,1.978584,1.945756,top20v111,2017
3,1.454003,1.525958,top20v111,2017
4,1.469621,1.518744,top20v111,2017
5,1.528824,1.547131,top20v111,2017
6,1.793692,1.976986,top20v111,2017
7,1.650105,1.626119,top20v111,2017
8,1.621514,1.592604,top20v111,2017
9,1.627307,1.667309,top20v111,2017
10,1.324419,1.318899,top20v111,2017
11,1.35916,1.371374,top20v111,2017
12,1.460497,1.44248,top20v111,2017
13,1.67264,1.525138,top20v111,2017
14,1.48342,1.406414,top20v111,2017
15,1.436106,1.44762,top20v111,2017
16,1.673966,1.711264,top20v111,2017
17,1.505334,1.481577,top20v111,2017
18,1.451228,1.51065,top20v111,2017
19,1.609805,1.540664,top20v111,2017
0,2.314222,2.011874,top20v112,2017
1,2.213964,1.711009,top20v112,2017
2,2.555118,2.492248,top20v112,2017
3,1.778631,1.747617,top20v112,2017
4,1.896975,1.951809,top20v112,2017
5,1.725908,1.935895,top20v112,2017
6,2.251692,2.170923,top20v112,2017
7,2.055253,1.650877,top20v112,2017
8,1.826477,1.651905,top20v112,2017
9,1.881159,2.096417,top20v112,2017
10,1.673189,1.608293,top20v112,2017
11,1.625868,1.610653,top20v112,2017
12,2.018489,2.035723,top20v112,2017
13,2.082362,1.753814,top20v112,2017
14,1.778183,1.756971,top20v112,2017
15,1.97928,1.996497,top20v112,2017
16,1.970408,2.046771,top20v112,2017
17,1.997251,1.976826,top20v112,2017
18,1.744074,1.687697,top20v112,2017
19,2.03709,1.94326,top20v112,2017
0,1.935901,1.845177,top20v121,2017
1,1.892435,1.335657,top20v121,2017
2,1.821103,1.795082,top20v121,2017
3,1.478955,1.592002,top20v121,2017
4,1.452756,1.528765,top20v121,2017
5,1.58977,1.569912,top20v121,2017
6,1.779333,1.965473,top20v121,2017
7,1.682636,1.65049,top20v121,2017
8,1.666762,1.65248,top20v121,2017
9,1.723654,1.713074,top20v121,2017
10,1.349985,1.328166,top20v121,2017
11,1.347429,1.414086,top20v121,2017
12,1.514281,1.489472,top20v121,2017
13,1.711474,1.645475,top20v121,2017
14,1.453304,1.395068,top20v121,2017
15,1.457273,1.450211,top20v121,2017
16,1.696691,1.778332,top20v121,2017
17,1.519496,1.47891,top20v121,2017
18,1.457381,1.524803,top20v121,2017
19,1.614402,1.553349,top20v121,2017
0,2.636822,2.364711,top20v122,2017
1,2.169936,1.75262,top20v122,2017
2,2.251241,2.186625,top20v122,2017
3,1.741098,1.826718,top20v122,2017
4,1.911387,2.064927,top20v122,2017
5,1.750205,1.920799,top20v122,2017
6,2.203824,2.169675,top20v122,2017
7,2.036778,1.682147,top20v122,2017
8,1.868532,1.683207,top20v122,2017
9,2.055103,2.283786,top20v122,2017
10,1.71296,1.665997,top20v122,2017
11,1.666632,1.659481,top20v122,2017
12,2.040578,2.066278,top20v122,2017
13,2.134423,1.995516,top20v122,2017
14,1.710137,1.721822,top20v122,2017
15,1.948586,1.984448,top20v122,2017
16,2.003046,2.140379,top20v122,2017
17,1.706314,1.735169,top20v122,2017
18,1.70454,1.650497,top20v122,2017
19,2.00233,1.919913,top20v122,2017
0,1.940741,1.847011,top20v131,2017
1,2.491364,1.783392,top20v131,2017
2,2.41755,2.398356,top20v131,2017
3,1.931098,2.153464,top20v131,2017
4,1.767085,1.888729,top20v131,2017
5,2.208935,2.068049,top20v131,2017
6,2.029826,2.26429,top20v131,2017
7,1.821851,2.172745,top20v131,2017
8,2.200671,2.377235,top20v131,2017
9,1.949105,2.230708,top20v131,2017
10,1.786815,1.819723,top20v131,2017
11,1.643537,1.871387,top20v131,2017
12,1.888791,1.871251,top20v131,2017
13,2.197763,1.865154,top20v131,2017
14,1.947639,1.8927,top20v131,2017
15,1.824647,1.836231,top20v131,2017
16,2.512672,2.287289,top20v131,2017
17,1.950978,1.916611,top20v131,2017
18,1.85031,2.122581,top20v131,2017
19,2.228338,2.142723,top20v131,2017
0,1.460592,1.840736,top20v132,2017
1,1.495044,1.433666,top20v132,2017
2,1.501886,1.428753,top20v132,2017
3,1.491456,1.311851,top20v132,2017
4,1.656479,1.444886,top20v132,2017
5,1.614976,1.372566,top20v132,2017
6,1.485031,1.407362,top20v132,2017
7,1.778324,1.53495,top20v132,2017
8,1.83607,1.614825,top20v132,2017
9,1.706898,1.482362,top20v132,2017
10,1.936679,1.907429,top20v132,2017
11,1.390461,1.270474,top20v132,2017
12,1.672747,1.638446,top20v132,2017
13,1.4538,1.32399,top20v132,2017
14,1.305725,1.285841,top20v132,2017
15,1.606388,1.619292,top20v132,2017
16,1.539487,1.510195,top20v132,2017
17,1.417414,1.420693,top20v132,2017
18,1.795929,1.536768,top20v132,2017
19,1.364283,1.288991,top20v132,2017
0,1.823965,1.716787,top20v211,2017
1,1.936662,1.43434,top20v211,2017
2,2.048589,2.018428,top20v211,2017
3,1.507778,1.538062,top20v211,2017
4,1.531053,1.580495,top20v211,2017
5,1.550644,1.597447,top20v211,2017
6,1.842478,1.986036,top20v211,2017
7,1.686812,1.670107,top20v211,2017
8,1.654977,1.63104,top20v211,2017
9,1.668091,1.715041,top20v211,2017
10,1.366459,1.352629,top20v211,2017
11,1.389837,1.432594,top20v211,2017
12,1.512551,1.495943,top20v211,2017
13,1.722367,1.561956,top20v211,2017
14,1.547638,1.467009,top20v211,2017
15,1.5057,1.515182,top20v211,2017
16,1.72023,1.760065,top20v211,2017
17,1.55688,1.533682,top20v211,2017
18,1.54184,1.592433,top20v211,2017
19,1.697941,1.624472,top20v211,2017
0,2.332592,2.03491,top20v212,2017
1,2.225223,1.713988,top20v212,2017
2,2.572468,2.512277,top20v212,2017
3,1.795685,1.74222,top20v212,2017
4,1.910748,1.961737,top20v212,2017
5,1.746312,1.946476,top20v212,2017
6,2.264816,2.173552,top20v212,2017
7,2.065116,1.661689,top20v212,2017
8,1.846493,1.669017,top20v212,2017
9,1.892656,2.10365,top20v212,2017
10,1.681453,1.615133,top20v212,2017
11,1.616795,1.622109,top20v212,2017
12,2.030374,2.045634,top20v212,2017
13,2.087951,1.75901,top20v212,2017
14,1.792739,1.767589,top20v212,2017
15,2.004217,2.020961,top20v212,2017
16,1.971809,2.051043,top20v212,2017
17,2.005222,1.981629,top20v212,2017
18,1.759757,1.712124,top20v212,2017
19,2.057753,1.959913,top20v212,2017
0,2.006826,1.930083,top20v221,2017
1,1.927325,1.591593,top20v221,2017
2,1.886493,1.383415,top20v221,2017
3,1.518993,0.337936,top20v221,2017
