index,CPSI,version,year,type
3,1.408095,top10v211,2017,verse
4,1.225788,top10v211,2017,verse
5,1.308599,top10v211,2017,verse
6,1.587076,top10v211,2017,verse
7,1.357238,top10v211,2017,verse
8,1.399492,top10v211,2017,verse
9,1.378101,top10v211,2017,verse
0,1.924364,top10v212,2017,verse
1,1.921631,top10v212,2017,verse
2,2.271614,top10v212,2017,verse
3,1.691551,top10v212,2017,verse
4,1.273399,top10v212,2017,verse
5,1.273399,top10v212,2017,verse
6,1.767038,top10v212,2017,verse
7,1.6205,top10v212,2017,verse
8,1.365421,top10v212,2017,verse
9,1.365421,top10v212,2017,verse
0,1.688413,top10v221,2017,verse
1,1.717406,top10v221,2017,verse
2,1.504145,top10v221,2017,verse
3,1.475728,top10v221,2017,verse
4,1.257391,top10v221,2017,verse
5,1.379128,top10v221,2017,verse
6,1.518303,top10v221,2017,verse
7,0.899737,top10v221,2017,verse
8,1.308151,top10v221,2017,verse
9,0.308598,top10v221,2017,verse
0,2.470409,top10v222,2017,verse
1,1.901656,top10v222,2017,verse
2,1.571598,top10v222,2017,verse
3,1.58898,top10v222,2017,verse
4,1.347927,top10v222,2017,verse
5,1.347927,top10v222,2017,verse
6,1.841249,top10v222,2017,verse
7,1.620243,top10v222,2017,verse
8,1.446949,top10v222,2017,verse
9,1.571598,top10v222,2017,verse
0,1.417584,top10v231,2017,verse
1,2.03101,top10v231,2017,verse
2,1.666333,top10v231,2017,verse
3,1.362372,top10v231,2017,verse
4,1.214983,top10v231,2017,verse
5,1.878106,top10v231,2017,verse
6,1.732051,top10v231,2017,verse
7,1.274755,top10v231,2017,verse
8,1.836765,top10v231,2017,verse
9,0.0,top10v231,2017,verse
0,1.054093,top10v232,2017,verse
1,1.236033,top10v232,2017,verse
2,1.054093,top10v232,2017,verse
3,1.236033,top10v232,2017,verse
4,1.512173,top10v232,2017,verse
5,1.414214,top10v232,2017,verse
6,1.280191,top10v232,2017,verse
7,1.42156,top10v232,2017,verse
8,1.42156,top10v232,2017,verse
9,1.404358,top10v232,2017,verse
0,1.749427,top20v111,2017,verse
1,1.899374,top20v111,2017,verse
2,1.978584,top20v111,2017,verse
3,1.454003,top20v111,2017,verse
4,1.469621,top20v111,2017,verse
5,1.528824,top20v111,2017,verse
6,1.793692,top20v111,2017,verse
7,1.650105,top20v111,2017,verse
8,1.621514,top20v111,2017,verse
9,1.627307,top20v111,2017,verse
10,1.324419,top20v111,2017,verse
11,1.35916,top20v111,2017,verse
12,1.460497,top20v111,2017,verse
13,1.67264,top20v111,2017,verse
14,1.48342,top20v111,2017,verse
15,1.436106,top20v111,2017,verse
16,1.673966,top20v111,2017,verse
17,1.505334,top20v111,2017,verse
18,1.451228,top20v111,2017,verse
19,1.609805,top20v111,2017,verse
0,2.314222,top20v112,2017,verse
1,2.213964,top20v112,2017,verse
2,2.555118,top20v112,2017,verse
3,1.778631,top20v112,2017,verse
4,1.896975,top20v112,2017,verse
5,1.725908,top20v112,2017,verse
6,2.251692,top20v112,2017,verse
7,2.055253,top20v112,2017,verse
8,1.826477,top20v112,2017,verse
9,1.881159,top20v112,2017,verse
10,1.673189,top20v112,2017,verse
11,1.625868,top20v112,2017,verse
12,2.018489,top20v112,2017,verse
13,2.082362,top20v112,2017,verse
14,1.778183,top20v112,2017,verse
15,1.97928,top20v112,2017,verse
16,1.970408,top20v112,2017,verse
17,1.997251,top20v112,2017,verse
18,1.744074,top20v112,2017,verse
19,2.03709,top20v112,2017,verse
0,1.935901,top20v121,2017,verse
1,1.892435,top20v121,2017,verse
2,1.821103,top20v121,2017,verse
3,1.478955,top20v121,2017,verse
4,1.452756,top20v121,2017,verse
5,1.58977,top20v121,2017,verse
6,1.779333,top20v121,2017,verse
7,1.682636,top20v121,2017,verse
8,1.666762,top20v121,2017,verse
9,1.723654,top20v121,2017,verse
10,1.349985,top20v121,2017,verse
11,1.347429,top20v121,2017,verse
12,1.514281,top20v121,2017,verse
13,1.711474,top20v121,2017,verse
14,1.453304,top20v121,2017,verse
15,1.457273,top20v121,2017,verse
16,1.696691,top20v121,2017,verse
17,1.519496,top20v121,2017,verse
18,1.457381,top20v121,2017,verse
19,1.614402,top20v121,2017,verse
0,2.636822,top20v122,2017,verse
1,2.169936,top20v122,2017,verse
2,2.251241,top20v122,2017,verse
3,1.741098,top20v122,2017,verse
4,1.911387,top20v122,2017,verse
5,1.750205,top20v122,2017,verse
6,2.203824,top20v122,2017,verse
7,2.036778,top20v122,2017,verse
8,1.868532,top20v122,2017,verse
9,2.055103,top20v122,2017,verse
10,1.71296,top20v122,2017,verse
11,1.666632,top20v122,2017,verse
12,2.040578,top20v122,2017,verse
13,2.134423,top20v122,2017,verse
14,1.710137,top20v122,2017,verse
15,1.948586,top20v122,2017,verse
16,2.003046,top20v122,2017,verse
17,1.706314,top20v122,2017,verse
18,1.70454,top20v122,2017,verse
19,2.00233,top20v122,2017,verse
0,1.940741,top20v131,2017,verse
1,2.491364,top20v131,2017,verse
2,2.41755,top20v131,2017,verse
3,1.931098,top20v131,2017,verse
4,1.767085,top20v131,2017,verse
5,2.208935,top20v131,2017,verse
6,2.029826,top20v131,2017,verse
7,1.821851,top20v131,2017,verse
8,2.200671,top20v131,2017,verse
9,1.949105,top20v131,2017,verse
10,1.786815,top20v131,2017,verse
11,1.643537,top20v131,2017,verse
12,1.888791,top20v131,2017,verse
13,2.197763,top20v131,2017,verse
14,1.947639,top20v131,2017,verse
15,1.824647,top20v131,2017,verse
16,2.512672,top20v131,2017,verse
17,1.950978,top20v131,2017,verse
18,1.85031,top20v131,2017,verse
19,2.228338,top20v131,2017,verse
0,1.460592,top20v132,2017,verse
1,1.495044,top20v132,2017,verse
2,1.501886,top20v132,2017,verse
3,1.491456,top20v132,2017,verse
4,1.656479,top20v132,2017,verse
5,1.614976,top20v132,2017,verse
6,1.485031,top20v132,2017,verse
7,1.778324,top20v132,2017,verse
8,1.83607,top20v132,2017,verse
9,1.706898,top20v132,2017,verse
10,1.936679,top20v132,2017,verse
11,1.390461,top20v132,2017,verse
12,1.672747,top20v132,2017,verse
13,1.4538,top20v132,2017,verse
14,1.305725,top20v132,2017,verse
15,1.606388,top20v132,2017,verse
16,1.539487,top20v132,2017,verse
17,1.417414,top20v132,2017,verse
18,1.795929,top20v132,2017,verse
19,1.364283,top20v132,2017,verse
0,1.823965,top20v211,2017,verse
1,1.936662,top20v211,2017,verse
2,2.048589,top20v211,2017,verse
3,1.507778,top20v211,2017,verse
4,1.531053,top20v211,2017,verse
5,1.550644,top20v211,2017,verse
6,1.842478,top20v211,2017,verse
7,1.686812,top20v211,2017,verse
8,1.654977,top20v211,2017,verse
9,1.668091,top20v211,2017,verse
10,1.366459,top20v211,2017,verse
11,1.389837,top20v211,2017,verse
12,1.512551,top20v211,2017,verse
13,1.722367,top20v211,2017,verse
14,1.547638,top20v211,2017,verse
15,1.5057,top20v211,2017,verse
16,1.72023,top20v211,2017,verse
17,1.55688,top20v211,2017,verse
18,1.54184,top20v211,2017,verse
19,1.697941,top20v211,2017,verse
0,2.332592,top20v212,2017,verse
1,2.225223,top20v212,2017,verse
2,2.572468,top20v212,2017,verse
3,1.795685,top20v212,2017,verse
4,1.910748,top20v212,2017,verse
5,1.746312,top20v212,2017,verse
6,2.264816,top20v212,2017,verse
7,2.065116,top20v212,2017,verse
8,1.846493,top20v212,2017,verse
9,1.892656,top20v212,2017,verse
10,1.681453,top20v212,2017,verse
11,1.616795,top20v212,2017,verse
12,2.030374,top20v212,2017,verse
13,2.087951,top20v212,2017,verse
14,1.792739,top20v212,2017,verse
15,2.004217,top20v212,2017,verse
16,1.971809,top20v212,2017,verse
17,2.005222,top20v212,2017,verse
18,1.759757,top20v212,2017,verse
19,2.057753,top20v212,2017,verse
0,2.006826,top20v221,2017,verse
1,1.927325,top20v221,2017,verse
2,1.886493,top20v221,2017,verse
3,1.518993,top20v221,2017,verse
4,1.528997,top20v221,2017,verse
5,1.602168,top20v221,2017,verse
6,1.821833,top20v221,2017,verse
7,1.714731,top20v221,2017,verse
8,1.710075,top20v221,2017,verse
9,1.792176,top20v221,2017,verse
10,1.382034,top20v221,2017,verse
11,1.39055,top20v221,2017,verse
12,1.555204,top20v221,2017,verse
13,1.788142,top20v221,2017,verse
14,1.510362,top20v221,2017,verse
15,1.522812,top20v221,2017,verse
16,1.729458,top20v221,2017,verse
17,1.575451,top20v221,2017,verse
18,1.532047,top20v221,2017,verse
19,1.693918,top20v221,2017,verse
0,2.6575,top20v222,2017,verse
1,2.180731,top20v222,2017,verse
2,2.260012,top20v222,2017,verse
3,1.756495,top20v222,2017,verse
4,1.924801,top20v222,2017,verse
5,1.77898,top20v222,2017,verse
6,2.217315,top20v222,2017,verse
7,2.048968,top20v222,2017,verse
8,1.893133,top20v222,2017,verse
9,2.075097,top20v222,2017,verse
10,1.728318,top20v222,2017,verse
11,1.672648,top20v222,2017,verse
12,2.055029,top20v222,2017,verse
13,2.146196,top20v222,2017,verse
14,1.720063,top20v222,2017,verse
15,1.973061,top20v222,2017,verse
16,2.003558,top20v222,2017,verse
17,1.713139,top20v222,2017,verse
18,1.721208,top20v222,2017,verse
19,2.020837,top20v222,2017,verse
0,2.015469,top20v231,2017,verse
1,2.49996,top20v231,2017,verse
2,2.426509,top20v231,2017,verse
3,1.968161,top20v231,2017,verse
4,1.8096,top20v231,2017,verse
5,2.220021,top20v231,2017,verse
6,2.067739,top20v231,2017,verse
7,1.82896,top20v231,2017,verse
8,2.204199,top20v231,2017,verse
9,1.952578,top20v231,2017,verse
10,1.778511,top20v231,2017,verse
11,1.654277,top20v231,2017,verse
12,1.897134,top20v231,2017,verse
13,2.206947,top20v231,2017,verse
14,1.958722,top20v231,2017,verse
15,1.839689,top20v231,2017,verse
16,2.520306,top20v231,2017,verse
17,1.960182,top20v231,2017,verse
18,1.892419,top20v231,2017,verse
19,2.238931,top20v231,2017,verse
0,1.451497,top20v232,2017,verse
1,1.484152,top20v232,2017,verse
2,1.49864,top20v232,2017,verse
3,1.481783,top20v232,2017,verse
4,1.649098,top20v232,2017,verse
5,1.61534,top20v232,2017,verse
6,1.486968,top20v232,2017,verse
7,1.777593,top20v232,2017,verse
8,1.824464,top20v232,2017,verse
9,1.703398,top20v232,2017,verse
10,1.946166,top20v232,2017,verse
11,1.372593,top20v232,2017,verse
12,1.669267,top20v232,2017,verse
13,1.44818,top20v232,2017,verse
14,1.314748,top20v232,2017,verse
15,1.609013,top20v232,2017,verse
16,1.537242,top20v232,2017,verse
17,1.405699,top20v232,2017,verse
18,1.790809,top20v232,2017,verse
19,1.373093,top20v232,2017,verse
0,1.517342,top10v111,2017,chorus
1,0.865857,top10v111,2017,chorus
2,1.842136,top10v111,2017,chorus
3,1.19821,top10v111,2017,chorus
4,0.991531,top10v111,2017,chorus
5,1.19821,top10v111,2017,chorus
6,1.725428,top10v111,2017,chorus
7,1.292909,top10v111,2017,chorus
8,1.199648,top10v111,2017,chorus
9,1.203619,top10v111,2017,chorus
0,1.702009,top10v112,2017,chorus
1,1.348894,top10v112,2017,chorus
2,2.184692,top10v112,2017,chorus
3,1.17389,top10v112,2017,chorus
4,1.628813,top10v112,2017,chorus
5,1.628813,top10v112,2017,chorus
6,1.662583,top10v112,2017,chorus
7,0.890208,top10v112,2017,chorus
8,0.890208,top10v112,2017,chorus
9,1.507029,top10v112,2017,chorus
0,1.674375,top10v121,2017,chorus
1,0.865857,top10v121,2017,chorus
2,1.015778,top10v121,2017,chorus
3,1.19821,top10v121,2017,chorus
4,0.992289,top10v121,2017,chorus
5,1.19821,top10v121,2017,chorus
6,1.710362,top10v121,2017,chorus
7,0.904058,top10v121,2017,chorus
8,1.294482,top10v121,2017,chorus
9,0.0,top10v121,2017,chorus
0,2.232503,top10v122,2017,chorus
1,1.341685,top10v122,2017,chorus
2,1.471995,top10v122,2017,chorus
3,1.218487,top10v122,2017,chorus
4,1.769253,top10v122,2017,chorus
5,1.769253,top10v122,2017,chorus
6,1.634456,top10v122,2017,chorus
7,0.783338,top10v122,2017,chorus
8,0.783338,top10v122,2017,chorus
9,1.67438,top10v122,2017,chorus
0,1.441592,top10v131,2017,chorus
1,1.581139,top10v131,2017,chorus
2,1.224745,top10v131,2017,chorus
3,1.414214,top10v131,2017,chorus
4,1.47457,top10v131,2017,chorus
5,1.414214,top10v131,2017,chorus
6,2.061553,top10v131,2017,chorus
7,1.66515,top10v131,2017,chorus
8,1.918816,top10v131,2017,chorus
9,0.0,top10v131,2017,chorus
0,1.615893,top10v132,2017,chorus
1,1.198958,top10v132,2017,chorus
2,0.799305,top10v132,2017,chorus
3,0.971825,top10v132,2017,chorus
4,1.122683,top10v132,2017,chorus
5,0.971825,top10v132,2017,chorus
6,1.200347,top10v132,2017,chorus
7,1.198958,top10v132,2017,chorus
8,1.122683,top10v132,2017,chorus
9,0.799305,top10v132,2017,chorus
0,1.58693,top10v211,2017,chorus
1,0.949878,top10v211,2017,chorus
2,1.864491,top10v211,2017,chorus
3,1.196681,top10v211,2017,chorus
4,1.139458,top10v211,2017,chorus
5,1.196681,top10v211,2017,chorus
6,1.669566,top10v211,2017,chorus
7,1.359431,top10v211,2017,chorus
8,1.35204,top10v211,2017,chorus
9,1.24531,top10v211,2017,chorus
0,1.704107,top10v212,2017,chorus
1,1.343586,top10v212,2017,chorus
2,2.172624,top10v212,2017,chorus
3,1.181098,top10v212,2017,chorus
4,1.62979,top10v212,2017,chorus
5,1.62979,top10v212,2017,chorus
6,1.671045,top10v212,2017,chorus
7,0.918234,top10v212,2017,chorus
8,0.918234,top10v212,2017,chorus
9,1.505144,top10v212,2017,chorus
0,1.670296,top10v221,2017,chorus
1,0.949878,top10v221,2017,chorus
2,1.200934,top10v221,2017,chorus
3,1.196681,top10v221,2017,chorus
4,1.122051,top10v221,2017,chorus
5,1.196681,top10v221,2017,chorus
6,1.730192,top10v221,2017,chorus
7,0.899737,top10v221,2017,chorus
8,1.308151,top10v221,2017,chorus
9,0.308598,top10v221,2017,chorus
0,2.232462,top10v222,2017,chorus
1,1.338751,top10v222,2017,chorus
2,1.473271,top10v222,2017,chorus
3,1.219948,top10v222,2017,chorus
4,1.769062,top10v222,2017,chorus
5,1.769062,top10v222,2017,chorus
6,1.641281,top10v222,2017,chorus
7,0.816064,top10v222,2017,chorus
8,0.816064,top10v222,2017,chorus
9,1.682406,top10v222,2017,chorus
0,1.473442,top10v231,2017,chorus
1,1.620185,top10v231,2017,chorus
2,1.224745,top10v231,2017,chorus
3,1.457738,top10v231,2017,chorus
4,1.510181,top10v231,2017,chorus
5,1.457738,top10v231,2017,chorus
6,1.968502,top10v231,2017,chorus
7,1.68911,top10v231,2017,chorus
8,1.96408,top10v231,2017,chorus
9,0.0,top10v231,2017,chorus
0,1.649916,top10v232,2017,chorus
1,1.21621,top10v232,2017,chorus
2,0.799305,top10v232,2017,chorus
3,0.942809,top10v232,2017,chorus
4,1.176668,top10v232,2017,chorus
5,0.942809,top10v232,2017,chorus
6,1.17047,top10v232,2017,chorus
7,1.200347,top10v232,2017,chorus
8,1.176668,top10v232,2017,chorus
9,0.799305,top10v232,2017,chorus
0,1.63379,top20v111,2017,chorus
1,1.377754,top20v111,2017,chorus
2,1.945756,top20v111,2017,chorus
3,1.525958,top20v111,2017,chorus
4,1.518744,top20v111,2017,chorus
5,1.547131,top20v111,2017,chorus
6,1.976986,top20v111,2017,chorus
7,1.626119,top20v111,2017,chorus
8,1.592604,top20v111,2017,chorus
9,1.667309,top20v111,2017,chorus
10,1.318899,top20v111,2017,chorus
11,1.371374,top20v111,2017,chorus
12,1.44248,top20v111,2017,chorus
13,1.525138,top20v111,2017,chorus
14,1.406414,top20v111,2017,chorus
15,1.44762,top20v111,2017,chorus
16,1.711264,top20v111,2017,chorus
17,1.481577,top20v111,2017,chorus
18,1.51065,top20v111,2017,chorus
19,1.540664,top20v111,2017,chorus
0,2.011874,top20v112,2017,chorus
1,1.711009,top20v112,2017,chorus
2,2.492248,top20v112,2017,chorus
3,1.747617,top20v112,2017,chorus
4,1.951809,top20v112,2017,chorus
5,1.935895,top20v112,2017,chorus
6,2.170923,top20v112,2017,chorus
7,1.650877,top20v112,2017,chorus
8,1.651905,top20v112,2017,chorus
9,2.096417,top20v112,2017,chorus
10,1.608293,top20v112,2017,chorus
11,1.610653,top20v112,2017,chorus
12,2.035723,top20v112,2017,chorus
13,1.753814,top20v112,2017,chorus
14,1.756971,top20v112,2017,chorus
15,1.996497,top20v112,2017,chorus
16,2.046771,top20v112,2017,chorus
17,1.976826,top20v112,2017,chorus
18,1.687697,top20v112,2017,chorus
19,1.94326,top20v112,2017,chorus
0,1.845177,top20v121,2017,chorus
1,1.335657,top20v121,2017,chorus
2,1.795082,top20v121,2017,chorus
3,1.592002,top20v121,2017,chorus
4,1.528765,top20v121,2017,chorus
5,1.569912,top20v121,2017,chorus
6,1.965473,top20v121,2017,chorus
7,1.65049,top20v121,2017,chorus
8,1.65248,top20v121,2017,chorus
9,1.713074,top20v121,2017,chorus
10,1.328166,top20v121,2017,chorus
11,1.414086,top20v121,2017,chorus
12,1.489472,top20v121,2017,chorus
13,1.645475,top20v121,2017,chorus
14,1.395068,top20v121,2017,chorus
15,1.450211,top20v121,2017,chorus
16,1.778332,top20v121,2017,chorus
17,1.47891,top20v121,2017,chorus
18,1.524803,top20v121,2017,chorus
19,1.553349,top20v121,2017,chorus
0,2.364711,top20v122,2017,chorus
1,1.75262,top20v122,2017,chorus
2,2.186625,top20v122,2017,chorus
3,1.826718,top20v122,2017,chorus
4,2.064927,top20v122,2017,chorus
5,1.920799,top20v122,2017,chorus
6,2.169675,top20v122,2017,chorus
7,1.682147,top20v122,2017,chorus
8,1.683207,top20v122,2017,chorus
9,2.283786,top20v122,2017,chorus
10,1.665997,top20v122,2017,chorus
11,1.659481,top20v122,2017,chorus
12,2.066278,top20v122,2017,chorus
13,1.995516,top20v122,2017,chorus
14,1.721822,top20v122,2017,chorus
15,1.984448,top20v122,2017,chorus
16,2.140379,top20v122,2017,chorus
17,1.735169,top20v122,2017,chorus
18,1.650497,top20v122,2017,chorus
19,1.919913,top20v122,2017,chorus
0,1.847011,top20v131,2017,chorus
1,1.783392,top20v131,2017,chorus
2,2.398356,top20v131,2017,chorus
3,2.153464,top20v131,2017,chorus
4,1.888729,top20v131,2017,chorus
5,2.068049,top20v131,2017,chorus
6,2.26429,top20v131,2017,chorus
7,2.172745,top20v131,2017,chorus
8,2.377235,top20v131,2017,chorus
9,2.230708,top20v131,2017,chorus
10,1.819723,top20v131,2017,chorus
11,1.871387,top20v131,2017,chorus
12,1.871251,top20v131,2017,chorus
13,1.865154,top20v131,2017,chorus
14,1.8927,top20v131,2017,chorus
15,1.836231,top20v131,2017,chorus
16,2.287289,top20v131,2017,chorus
17,1.916611,top20v131,2017,chorus
18,2.122581,top20v131,2017,chorus
19,2.142723,top20v131,2017,chorus
0,1.840736,top20v132,2017,chorus
1,1.433666,top20v132,2017,chorus
2,1.428753,top20v132,2017,chorus
3,1.311851,top20v132,2017,chorus
4,1.444886,top20v132,2017,chorus
5,1.372566,top20v132,2017,chorus
6,1.407362,top20v132,2017,chorus
7,1.53495,top20v132,2017,chorus
8,1.614825,top20v132,2017,chorus
9,1.482362,top20v132,2017,chorus
10,1.907429,top20v132,2017,chorus
11,1.270474,top20v132,2017,chorus
12,1.638446,top20v132,2017,chorus
13,1.32399,top20v132,2017,chorus
14,1.285841,top20v132,2017,chorus
15,1.619292,top20v132,2017,chorus
16,1.510195,top20v132,2017,chorus
17,1.420693,top20v132,2017,chorus
18,1.536768,top20v132,2017,chorus
19,1.288991,top20v132,2017,chorus
0,1.716787,top20v211,2017,chorus
1,1.43434,top20v211,2017,chorus
2,2.018428,top20v211,2017,chorus
3,1.538062,top20v211,2017,chorus
4,1.580495,top20v211,2017,chorus
5,1.597447,top20v211,2017,chorus
6,1.986036,top20v211,2017,chorus
7,1.670107,top20v211,2017,chorus
8,1.63104,top20v211,2017,chorus
9,1.715041,top20v211,2017,chorus
10,1.352629,top20v211,2017,chorus
11,1.432594,top20v211,2017,chorus
12,1.495943,top20v211,2017,chorus
13,1.561956,top20v211,2017,chorus
14,1.467009,top20v211,2017,chorus
15,1.515182,top20v211,2017,chorus
16,1.760065,top20v211,2017,chorus
17,1.533682,top20v211,2017,chorus
18,1.592433,top20v211,2017,chorus
19,1.624472,top20v211,2017,chorus
0,2.03491,top20v212,2017,chorus
1,1.713988,top20v212,2017,chorus
2,2.512277,top20v212,2017,chorus
3,1.74222,top20v212,2017,chorus
4,1.961737,top20v212,2017,chorus
5,1.946476,top20v212,2017,chorus
6,2.173552,top20v212,2017,chorus
7,1.661689,top20v212,2017,chorus
8,1.669017,top20v212,2017,chorus
9,2.10365,top20v212,2017,chorus
10,1.615133,top20v212,2017,chorus
11,1.622109,top20v212,2017,chorus
12,2.045634,top20v212,2017,chorus
13,1.75901,top20v212,2017,chorus
14,1.767589,top20v212,2017,chorus
15,2.020961,top20v212,2017,chorus
16,2.051043,top20v212,2017,chorus
17,1.981629,top20v212,2017,chorus
18,1.712124,top20v212,2017,chorus
19,1.959913,top20v212,2017,chorus
0,1.930083,top20v221,2017,chorus
1,1.591593,top20v221,2017,chorus
2,1.383415,top20v221,2017,chorus
3,0.337936,top20v221,2017,chorus
4,1.860641,top20v221,2017,chorus
5,1.200934,top20v221,2017,chorus
6,1.601322,top20v221,2017,chorus
7,1.157568,top20v221,2017,chorus
8,1.596434,top20v221,2017,chorus
9,0.655511,top20v221,2017,chorus
10,1.611525,top20v221,2017,chorus
11,0.417453,top20v221,2017,chorus
12,1.982012,top20v221,2017,chorus
13,1.730192,top20v221,2017,chorus
14,1.691223,top20v221,2017,chorus
15,0.899737,top20v221,2017,chorus
16,1.697159,top20v221,2017,chorus
17,0.90947,top20v221,2017,chorus
18,1.783177,top20v221,2017,chorus
19,0.308598,top20v221,2017,chorus
0,2.384841,top20v222,2017,chorus
1,1.754836,top20v222,2017,chorus
2,2.19468,top20v222,2017,chorus
3,1.818839,top20v222,2017,chorus
4,2.075145,top20v222,2017,chorus
5,1.9279,top20v222,2017,chorus
6,2.173075,top20v222,2017,chorus
7,1.695521,top20v222,2017,chorus
8,1.706285,top20v222,2017,chorus
9,2.294767,top20v222,2017,chorus
10,1.675181,top20v222,2017,chorus
11,1.670269,top20v222,2017,chorus
12,2.078673,top20v222,2017,chorus
13,2.002897,top20v222,2017,chorus
14,1.729424,top20v222,2017,chorus
15,2.00675,top20v222,2017,chorus
16,2.145543,top20v222,2017,chorus
17,1.741359,top20v222,2017,chorus
18,1.672038,top20v222,2017,chorus
19,1.933849,top20v222,2017,chorus
0,1.920205,top20v231,2017,chorus
1,1.799504,top20v231,2017,chorus
2,2.394462,top20v231,2017,chorus
3,2.166535,top20v231,2017,chorus
4,1.91781,top20v231,2017,chorus
5,2.072669,top20v231,2017,chorus
6,2.316555,top20v231,2017,chorus
7,2.175437,top20v231,2017,chorus
8,2.378709,top20v231,2017,chorus
9,2.227277,top20v231,2017,chorus
10,1.809489,top20v231,2017,chorus
11,1.887491,top20v231,2017,chorus
12,1.889423,top20v231,2017,chorus
13,1.88225,top20v231,2017,chorus
14,1.884675,top20v231,2017,chorus
15,1.863054,top20v231,2017,chorus
16,2.323278,top20v231,2017,chorus
17,1.929703,top20v231,2017,chorus
18,2.153711,top20v231,2017,chorus
19,2.135847,top20v231,2017,chorus
0,1.830755,top20v232,2017,chorus
1,1.449742,top20v232,2017,chorus
2,1.417219,top20v232,2017,chorus
3,1.31051,top20v232,2017,chorus
4,1.442282,top20v232,2017,chorus
5,1.339937,top20v232,2017,chorus
6,1.405375,top20v232,2017,chorus
7,1.53016,top20v232,2017,chorus
8,1.589151,top20v232,2017,chorus
9,1.472041,top20v232,2017,chorus
10,1.920148,top20v232,2017,chorus
11,1.277633,top20v232,2017,chorus
12,1.639046,top20v232,2017,chorus
13,1.327217,top20v232,2017,chorus
14,1.285838,top20v232,2017,chorus
15,1.617914,top20v232,2017,chorus
16,1.50092,top20v232,2017,chorus
17,1.417736,top20v232,2017,chorus
18,1.523343,top20v232,2017,chorus
19,1.28449,top20v232,2017,chorus
0,0.447148,top10v111,2018,verse
1,0.536541,top10v111,2018,verse
2,0.707398,top10v111,2018,verse
3,1.845739,top10v111,2018,verse
4,1.141544,top10v111,2018,verse
5,0.536541,top10v111,2018,verse
6,2.097564,top10v111,2018,verse
7,1.226172,top10v111,2018,verse
8,1.511476,top10v111,2018,verse
9,1.32838,top10v111,2018,verse
0,0.646863,top10v112,2018,verse
1,0.545302,top10v112,2018,verse
2,0.534352,top10v112,2018,verse
3,1.887413,top10v112,2018,verse
4,1.509522,top10v112,2018,verse
5,0.534352,top10v112,2018,verse
6,2.483219,top10v112,2018,verse
7,1.098578,top10v112,2018,verse
8,1.552219,top10v112,2018,verse
9,1.437455,top10v112,2018,verse
0,0.44973,top10v121,2018,verse
1,0.481742,top10v121,2018,verse
2,0.0,top10v121,2018,verse
3,1.851702,top10v121,2018,verse
4,0.941973,top10v121,2018,verse
5,0.0,top10v121,2018,verse
6,2.10129,top10v121,2018,verse
7,0.635567,top10v121,2018,verse
8,1.511476,top10v121,2018,verse
9,0.99657,top10v121,2018,verse
0,0.799323,top10v122,2018,verse
1,0.539925,top10v122,2018,verse
2,0.0,top10v122,2018,verse
3,1.883609,top10v122,2018,verse
4,1.237113,top10v122,2018,verse
5,0.0,top10v122,2018,verse
6,2.302426,top10v122,2018,verse
7,1.099508,top10v122,2018,verse
8,1.39151,top10v122,2018,verse
9,1.1949,top10v122,2018,verse
0,0.866025,top10v131,2018,verse
1,1.118034,top10v131,2018,verse
2,0.0,top10v131,2018,verse
3,2.076072,top10v131,2018,verse
4,1.247219,top10v131,2018,verse
5,0.0,top10v131,2018,verse
6,2.187081,top10v131,2018,verse
7,1.150656,top10v131,2018,verse
8,1.527046,top10v131,2018,verse
9,1.482842,top10v131,2018,verse
0,1.233221,top10v132,2018,verse
1,1.118034,top10v132,2018,verse
2,0.0,top10v132,2018,verse
3,1.188779,top10v132,2018,verse
4,0.714435,top10v132,2018,verse
5,0.0,top10v132,2018,verse
6,1.822887,top10v132,2018,verse
7,0.92983,top10v132,2018,verse
8,0.714435,top10v132,2018,verse
9,0.92983,top10v132,2018,verse
0,0.483486,top10v211,2018,verse
1,0.576667,top10v211,2018,verse
2,0.673892,top10v211,2018,verse
3,1.837435,top10v211,2018,verse
4,1.186414,top10v211,2018,verse
5,0.560908,top10v211,2018,verse
6,2.165459,top10v211,2018,verse
7,1.249519,top10v211,2018,verse
8,1.570817,top10v211,2018,verse
9,1.326465,top10v211,2018,verse
0,0.634652,top10v212,2018,verse
1,0.534208,top10v212,2018,verse
2,0.513469,top10v212,2018,verse
3,1.904534,top10v212,2018,verse
4,1.54345,top10v212,2018,verse
5,0.513469,top10v212,2018,verse
6,2.49843,top10v212,2018,verse
7,1.150936,top10v212,2018,verse
8,1.534147,top10v212,2018,verse
9,1.440074,top10v212,2018,verse
0,0.418922,top10v221,2018,verse
1,0.539321,top10v221,2018,verse
2,0.0,top10v221,2018,verse
3,1.848372,top10v221,2018,verse
4,1.069247,top10v221,2018,verse
5,0.0,top10v221,2018,verse
6,2.165008,top10v221,2018,verse
7,0.587785,top10v221,2018,verse
8,1.570817,top10v221,2018,verse
9,0.977385,top10v221,2018,verse
0,0.767609,top10v222,2018,verse
1,0.53205,top10v222,2018,verse
2,0.0,top10v222,2018,verse
3,1.900495,top10v222,2018,verse
4,1.229143,top10v222,2018,verse
5,0.0,top10v222,2018,verse
6,2.312668,top10v222,2018,verse
7,1.153114,top10v222,2018,verse
8,1.40631,top10v222,2018,verse
9,1.197205,top10v222,2018,verse
